BAHIA;CONCEICAO DO JACUIPE;Reserva de Domínio;97
RIO GRANDE DO SUL;VIADUTOS;Reserva de Domínio;22
RIO GRANDE DO SUL;BOQUEIRAO DO LEAO;Alienação Fiduciária;779
MINAS GERAIS;NATERCIA;Reserva de Domínio;11
RIO GRANDE DO SUL;JAQUIRANA;Reserva de Domínio;25
BAHIA;SOBRADINHO;Arrendamento;12
RIO GRANDE DO SUL;HORIZONTINA;Reserva de Domínio;60
MINAS GERAIS;RIO POMBA;Arrendamento;8
PARANA;QUATRO BARRAS;Reserva de Domínio;107
MINAS GERAIS;CAMPOS ALTOS;Restrição Administrativa;36
GOIAS;BONFINOPOLIS;Restrição Judical;23
SAO PAULO;ROSEIRA;Reserva de Domínio;24
SAO PAULO;NUPORANGA;Restrição Judical;37
RIO GRANDE DO SUL;MANOEL VIANA;Restrição Judical;61
SAO PAULO;PEDRO DE TOLEDO;Alienação Fiduciária;749
RIO GRANDE DO SUL;CASEIROS;Reserva de Domínio;33
RIO GRANDE DO SUL;SAO JOSE DO HERVAL;Restrição Administrativa;26
MINAS GERAIS;REDUTO;Alienação Fiduciária;660
SAO PAULO;BOM SUCESSO DE ITARARE;Restrição Judical;10
PARAIBA;ARARUNA;Restrição Administrativa;67
PIAUI;REGENERACAO;Restrição Judical;10
RIO GRANDE DO SUL;UNIAO DA SERRA;Restrição Judical;4
RIO GRANDE DO SUL;SINIMBU;Restrição Administrativa;14
PARAIBA;CUITEGI;Restrição Beneficiário Tributário;134
PERNAMBUCO;DORMENTES;Alienação Fiduciária;1179
MATO GROSSO;FIGUEIROPOLIS D'OESTE;Restrição Administrativa;8
SAO PAULO;NOVA CANAA PAULISTA;Restrição Judical;1
RIO GRANDE DO SUL;CRUZEIRO DO SUL;Restrição Administrativa;77
MARANHAO;PACO DO LUMIAR;Alienação Fiduciária;9884
MARANHAO;ITINGA DO MARANHAO;Alienação Fiduciária;1519
PARA;SAO DOMINGOS DO ARAGUAIA;Restrição Administrativa;42
BAHIA;RODELAS;Alienação Fiduciária;811
RIO GRANDE DO SUL;AMETISTA DO SUL;Penhor ;5
MINAS GERAIS;PARAGUACU;Reserva de Domínio;40
MINAS GERAIS;DONA EUZEBIA;Reserva de Domínio;22
RIO GRANDE DO SUL;SAO JOSE DO INHACORA;Restrição Judical;12
RIO GRANDE DO NORTE;LAGOA DE PEDRAS;Alienação Fiduciária;441
PARANA;JANIOPOLIS;Reserva de Domínio;34
BAHIA;PAULO AFONSO;Reserva de Domínio;200
RIO GRANDE DO SUL;MARCELINO RAMOS;Reserva de Domínio;20
MINAS GERAIS;IGARATINGA;Restrição Judical;33
RIO GRANDE DO SUL;ALECRIM;Reserva de Domínio;28
RIO GRANDE DO SUL;CANUDOS DO VALE;Restrição Judical;11
MINAS GERAIS;GUIDOVAL;Restrição Judical;18
PERNAMBUCO;AGUA PRETA;Reserva de Domínio;41
BAHIA;AMERICA DOURADA;Alienação Fiduciária;575
PERNAMBUCO;CARPINA;Reserva de Domínio;90
MARANHAO;MONCAO;Alienação Fiduciária;377
MINAS GERAIS;RIO MANSO;Penhor ;10
SAO PAULO;DOIS CORREGOS;Arrendamento;96
RIO DE JANEIRO;SAQUAREMA;Reserva de Domínio;57
MARANHAO;SAO MATEUS DO MARANHAO;Restrição Judical;4
BAHIA;BUERAREMA;Restrição Judical;10
GOIAS;PILAR DE GOIAS;Restrição Judical;11
SANTA CATARINA;SAUDADES;Reserva de Domínio;47
MARANHAO;BALSAS;Arrendamento;44
SAO PAULO;VALENTIM GENTIL;Arrendamento;12
BAHIA;ELISIO MEDRADO;Restrição Judical;8
PARA;PEIXE-BOI;Alienação Fiduciária;424
MARANHAO;VILA NOVA DOS MARTIRIOS;Alienação Fiduciária;386
PARA;COLARES;Alienação Fiduciária;570
MATO GROSSO;PARANATINGA;Reserva de Domínio;123
AMAZONAS;ENVIRA;Restrição Beneficiário Tributário;488
GOIAS;CRIXAS;Arrendamento;47
PARANA;ENEAS MARQUES;Arrendamento;24
ESPIRITO SANTO;MARILANDIA;Arrendamento;13
AMAZONAS;MAUES;Restrição Judical;25
MATO GROSSO;BARRA DO BUGRES;Reserva de Domínio;138
PARANA;IBIPORA;Restrição Beneficiário Tributário;530
GOIAS;ANAPOLIS;Restrição por Roubo e Furto;22
GOIAS;PORTELANDIA;Arrendamento;23
RIO GRANDE DO SUL;NOVO CABRAIS;Reserva de Domínio;8
MINAS GERAIS;CAMBUI;Penhor ;63
PERNAMBUCO;LAGOA GRANDE;Reserva de Domínio;50
MINAS GERAIS;MANGA;Arrendamento;7
MINAS GERAIS;ITATIAIUCU;Penhor ;2
RIO DE JANEIRO;ITABORAI;Restrição Beneficiário Tributário;58
SAO PAULO;GUAPIARA;Penhor ;16
PARANA;SAPOPEMA;Restrição Beneficiário Tributário;6
PARANA;LUPIONOPOLIS;Arrendamento;15
PARANA;ALMIRANTE TAMANDARE;Penhor ;14
PIAUI;COCAL;Alienação Fiduciária;2671
PARA;SAO JOAO DE PIRABAS;Reserva de Domínio;16
RIO DE JANEIRO;RIO CLARO;Restrição Judical;11
SAO PAULO;MAGDA;Reserva de Domínio;5
PARAIBA;TAVARES;Restrição Beneficiário Tributário;67
PARANA;TERRA RICA;Penhor ;25
MINAS GERAIS;ITAPEVA;Restrição Judical;13
MINAS GERAIS;FELISBURGO;Alienação Fiduciária;281
RONDONIA;VALE DO ANARI;Alienação Fiduciária;1084
SAO PAULO;CUNHA;Arrendamento;24
BAHIA;NOVO HORIZONTE;Restrição Administrativa;15
MINAS GERAIS;CRISTINA;Reserva de Domínio;7
TOCANTINS;ARAGUANA;Reserva de Domínio;12
MINAS GERAIS;RIO DO PRADO;Restrição Judical;2
PARAIBA;MATINHAS;Restrição Judical;2
RONDONIA;GOVERNADOR JORGE TEIXEIRA;Arrendamento;2
PARANA;GUARACI;Arrendamento;8
BAHIA;CAPELA DO ALTO ALEGRE;Reserva de Domínio;4
PARA;AUGUSTO CORREA;Reserva de Domínio;49
PARA;TRAIRAO;Alienação Fiduciária;1291
BAHIA;COTEGIPE;Arrendamento;6
PIAUI;URUCUI;Arrendamento;29
BAHIA;CONCEICAO DO COITE;Arrendamento;33
MINAS GERAIS;DORES DE CAMPOS;Arrendamento;3
MINAS GERAIS;ITAMARANDIBA;Arrendamento;7
TOCANTINS;RECURSOLANDIA;Reserva de Domínio;8
PERNAMBUCO;POCAO;Restrição Administrativa;12
MINAS GERAIS;ERVALIA;Arrendamento;3
MINAS GERAIS;POUSO ALTO;Reserva de Domínio;1
AMAZONAS;JURUA;Restrição Beneficiário Tributário;556
MATO GROSSO;ALTO BOA VISTA;Restrição Administrativa;4
BAHIA;CONTENDAS DO SINCORA;Arrendamento;2
BAHIA;MUTUIPE;Arrendamento;6
CEARA;ITAPIUNA;Arrendamento;10
PARA;JACAREACANGA;Reserva de Domínio;25
RIO GRANDE DO SUL;COQUEIRO BAIXO;Restrição Administrativa;4
PARAIBA;GURJAO;Restrição Beneficiário Tributário;26
SANTA CATARINA;ARMAZEM;Arrendamento;13
AMAZONAS;BARREIRINHA;Reserva de Domínio;11
PARAIBA;BOM SUCESSO;Alienação Fiduciária;406
PARA;SANTAREM NOVO;Restrição Judical;1
PARAIBA;PRATA;Reserva de Domínio;2
PARANA;FAXINAL;Penhor ;22
BAHIA;ITAPICURU;Arrendamento;9
CEARA;MERUOCA;Arrendamento;11
CEARA;NOVO ORIENTE;Arrendamento;8
SANTA CATARINA;PARAISO;Arrendamento;2
ALAGOAS;JOAQUIM GOMES;Arrendamento;4
PIAUI;RIACHO FRIO;Reserva de Domínio;9
BAHIA;OURICANGAS;Arrendamento;2
CEARA;CHORO;Arrendamento;8
PERNAMBUCO;JOAQUIM NABUCO;Restrição Administrativa;21
PARAIBA;MOGEIRO;Reserva de Domínio;3
PIAUI;SAO FRANCISCO DE ASSIS DO PIAUI;Reserva de Domínio;25
RIO GRANDE DO SUL;SANTO ANTONIO DO PALMA;Penhor ;7
PIAUI;NOVO ORIENTE DO PIAUI;Reserva de Domínio;42
PARAIBA;BERNARDINO BATISTA;Arrendamento;1
SAO PAULO;CAMPINAS;Penhor ;11
MINAS GERAIS;SEM-PEIXE;Restrição Administrativa;2
PARAIBA;SAO BENTINHO;Reserva de Domínio;6
PERNAMBUCO;FERREIROS;Reserva de Domínio;4
MINAS GERAIS;FREI GASPAR;Arrendamento;4
PIAUI;PALMEIRAIS;Restrição Judical;1
SAO PAULO;PINDAMONHANGABA;Restrição Beneficiário Tributário;402
MARANHAO;BREJO DE AREIA;Restrição Judical;2
AMAZONAS;ENVIRA;Reserva de Domínio;11
MATO GROSSO DO SUL;CAMAPUA;Penhor ;14
PARANA;IGUARACU;Restrição Beneficiário Tributário;38
MINAS GERAIS;PINGO D'AGUA;Arrendamento;4
MARANHAO;ALTO ALEGRE DO MARANHAO;Restrição Judical;1
MATO GROSSO;TANGARA DA SERRA;Restrição Beneficiário Tributário;230
MINAS GERAIS;CASA GRANDE;Restrição Beneficiário Tributário;2
BAHIA;PAU BRASIL;Restrição Beneficiário Tributário;3
SAO PAULO;CERQUEIRA CESAR;Penhor ;2
MINAS GERAIS;NEPOMUCENO;Penhor ;38
SAO PAULO;ITAJOBI;Penhor ;5
SAO PAULO;PILAR DO SUL;Penhor ;2
MINAS GERAIS;PIRACEMA;Restrição Beneficiário Tributário;9
MINAS GERAIS;BELA VISTA DE MINAS;Restrição Beneficiário Tributário;1
RIO GRANDE DO SUL;ALECRIM;Penhor ;2
MINAS GERAIS;ITAGUARA;Restrição Beneficiário Tributário;13
MINAS GERAIS;CATAS ALTAS;Restrição Beneficiário Tributário;4
RIO GRANDE DO SUL;SAO PEDRO DAS MISSOES;Penhor ;1
MARANHAO;RAPOSA;Restrição Beneficiário Tributário;37
SAO PAULO;ITARARE;Restrição Beneficiário Tributário;30
MATO GROSSO;DENISE;Restrição Beneficiário Tributário;8
PERNAMBUCO;QUIPAPA;Restrição Beneficiário Tributário;1
PERNAMBUCO;TABIRA;Restrição Beneficiário Tributário;4
SANTA CATARINA;TREZE TILIAS;Restrição Beneficiário Tributário;46
RIO GRANDE DO SUL;ALEGRIA;Penhor ;3
PARANA;RIO AZUL;Restrição Beneficiário Tributário;23
SAO PAULO;LEME;Restrição Beneficiário Tributário;210
SAO PAULO;BARRINHA;Restrição Beneficiário Tributário;24
SAO PAULO;PEREIRA BARRETO;Restrição Beneficiário Tributário;124
RIO GRANDE DO SUL;PARECI NOVO;Restrição Beneficiário Tributário;8
RIO GRANDE DO SUL;CHARQUEADAS;Restrição Beneficiário Tributário;32
SAO PAULO;SANTA ALBERTINA;Restrição Beneficiário Tributário;64
RIO GRANDE DO NORTE;LUCRECIA;Penhor ;1
SAO PAULO;NATIVIDADE DA SERRA;Restrição Beneficiário Tributário;3
SAO PAULO;GUAREI;Restrição Beneficiário Tributário;22
RIO GRANDE DO SUL;QUINZE DE NOVEMBRO;Restrição Beneficiário Tributário;1
MATO GROSSO;JANGADA;Restrição Beneficiário Tributário;3
MATO GROSSO;FIGUEIROPOLIS D'OESTE;Penhor ;1
MINAS GERAIS;ARAGUARI;Sem Restrição;92090
RIO GRANDE DO SUL;RONDA ALTA;Alienação Fiduciária;1075
SANTA CATARINA;SAO JOSE DO CEDRO;Restrição Judical;41
SAO PAULO;PINDAMONHANGABA;Sem Restrição;103027
SAO PAULO;PATROCINIO PAULISTA;Sem Restrição;8236
RIO DE JANEIRO;DUQUE DE CAXIAS;Restrição Judical;2456
MINAS GERAIS;ITAMONTE;Sem Restrição;9587
SAO PAULO;ITARARE;Sem Restrição;27873
MATO GROSSO;NOVA MARINGA;Sem Restrição;3275
RIO GRANDE DO SUL;SANTA MARIA;Restrição Judical;3148
RIO GRANDE DO SUL;HULHA NEGRA;Sem Restrição;3218
RIO GRANDE DO SUL;TAQUARA;Sem Restrição;39306
MINAS GERAIS;BOM DESPACHO;Sem Restrição;34845
PARAIBA;CAJAZEIRAS;Sem Restrição;36208
PIAUI;CAMPO MAIOR;Sem Restrição;28517
SAO PAULO;SAO SIMAO;Sem Restrição;9626
SAO PAULO;PINHALZINHO;Sem Restrição;11449
SANTA CATARINA;SANGAO;Sem Restrição;11181
RIO GRANDE DO SUL;SAO JOSE DO HORTENCIO;Sem Restrição;3625
MARANHAO;SAO LUIS;Alienação Fiduciária;109620
SAO PAULO;RIOLANDIA;Sem Restrição;4763
GOIAS;CALDAS NOVAS;Restrição Judical;656
PARAIBA;OLIVEDOS;Sem Restrição;933
MATO GROSSO DO SUL;CASSILANDIA;Sem Restrição;17404
BAHIA;GANDU;Sem Restrição;11787
GOIAS;VALPARAISO DE GOIAS;Alienação Fiduciária;15100
RIO GRANDE DO SUL;FAZENDA VILANOVA;Sem Restrição;3215
RIO DE JANEIRO;SAO JOAO DE MERITI;Reserva de Domínio;295
PERNAMBUCO;CUMARU;Sem Restrição;4199
SAO PAULO;ITIRAPUA;Sem Restrição;3300
SANTA CATARINA;ERMO;Alienação Fiduciária;1712
SAO PAULO;NOVA INDEPENDENCIA;Sem Restrição;2793
BAHIA;UBAITABA;Sem Restrição;5888
SAO PAULO;GUARULHOS;Reserva de Domínio;3512
MINAS GERAIS;UBERABA;Restrição Judical;1789
PARANA;BOA ESPERANCA DO IGUACU;Sem Restrição;1945
MINAS GERAIS;PEDRA BONITA;Sem Restrição;4278
RIO GRANDE DO SUL;DOIS IRMAOS;Sem Restrição;21365
SAO PAULO;CARDOSO;Sem Restrição;8290
MINAS GERAIS;VIRGOLANDIA;Sem Restrição;1710
ESPIRITO SANTO;GUARAPARI;Restrição Administrativa;1820
SAO PAULO;DIRCE REIS;Sem Restrição;1055
PERNAMBUCO;LAGOA DOS GATOS;Sem Restrição;3741
CEARA;CARIUS;Sem Restrição;4925
SAO PAULO;URU;Sem Restrição;866
BAHIA;MANOEL VITORINO;Sem Restrição;2059
SAO PAULO;PIQUETE;Restrição Administrativa;419
SAO PAULO;ELISIARIO;Sem Restrição;1807
BAHIA;PIATA;Sem Restrição;5342
PARANA;FRANCISCO BELTRAO;Restrição Judical;1088
SAO PAULO;POTIRENDABA;Alienação Fiduciária;1802
PARANA;CAFELANDIA;Restrição Judical;269
MINAS GERAIS;FRUTAL;Restrição Administrativa;293
PARA;BONITO;Sem Restrição;2082
RIO GRANDE DO SUL;PALMEIRA DAS MISSOES;Alienação Fiduciária;7029
RIO GRANDE DO SUL;ESTEIO;Reserva de Domínio;821
MINAS GERAIS;CAMACHO;Sem Restrição;1797
MINAS GERAIS;BRUMADINHO;Restrição Administrativa;99
SERGIPE;LAGARTO;Restrição Administrativa;460
SAO PAULO;AGUAS DA PRATA;Restrição Administrativa;324
RIO GRANDE DO SUL;RIO DOS INDIOS;Sem Restrição;1650
PARANA;ALTO PARANA;Restrição Judical;107
PIAUI;COIVARAS;Sem Restrição;1017
SAO PAULO;ADAMANTINA;Restrição Judical;236
RIO DE JANEIRO;RIO DE JANEIRO;Restrição por Roubo e Furto;238
RIO DE JANEIRO;BELFORD ROXO;Arrendamento;5447
SANTA CATARINA;SANTA HELENA;Sem Restrição;2112
MATO GROSSO;AGUA BOA;Restrição Administrativa;125
MATO GROSSO;VERA;Restrição Administrativa;56
GOIAS;GOIATUBA;Alienação Fiduciária;9597
RIO GRANDE DO SUL;MARIANO MORO;Sem Restrição;1616
RIO GRANDE DO SUL;MONTENEGRO;Restrição Administrativa;516
BAHIA;ARACAS;Sem Restrição;2443
PARA;MARABA;Restrição Administrativa;973
BAHIA;UBATA;Alienação Fiduciária;1524
SANTA CATARINA;FREI ROGERIO;Alienação Fiduciária;555
RIO DE JANEIRO;MIRACEMA;Alienação Fiduciária;2246
SERGIPE;GARARU;Sem Restrição;2365
RIO GRANDE DO SUL;TRES ARROIOS;Sem Restrição;2417
MARANHAO;BOM JARDIM;Sem Restrição;7735
RIO GRANDE DO SUL;COLORADO;Alienação Fiduciária;812
SAO PAULO;BASTOS;Restrição Judical;91
SANTA CATARINA;PERITIBA;Alienação Fiduciária;705
MINAS GERAIS;AIURUOCA;Alienação Fiduciária;381
MINAS GERAIS;CORONEL PACHECO;Reserva de Domínio;1
PERNAMBUCO;BREJINHO;Sem Restrição;1811
MARANHAO;GONCALVES DIAS;Sem Restrição;3387
ESPIRITO SANTO;VENDA NOVA DO IMIGRANTE;Alienação Fiduciária;4149
GOIAS;INHUMAS;Restrição Judical;460
CEARA;POTIRETAMA;Restrição Administrativa;12
SAO PAULO;FLORIDA PAULISTA;Restrição Judical;181
BAHIA;SITIO DO MATO;Sem Restrição;1770
BAHIA;COTEGIPE;Restrição Administrativa;12
RIO GRANDE DO SUL;BOM PRINCIPIO;Reserva de Domínio;790
BAHIA;CAPIM GROSSO;Restrição Administrativa;98
BAHIA;BIRITINGA;Alienação Fiduciária;673
MATO GROSSO;CAMPOS DE JULIO;Restrição Administrativa;42
PERNAMBUCO;PETROLANDIA;Alienação Fiduciária;2598
PIAUI;IPIRANGA DO PIAUI;Restrição Administrativa;11
